root - WARNING - This will get logged to a file
root - ERROR - time_taken_to_station() encountered 500 Server Error: Internal Server Error for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.36711621129028,103.85713855795&end=1.35161217074555,103.864151938651&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40152166566132,103.894626712465&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 429 Client Error: Too Many Requests for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40161130737572,103.89600275308&end=1.40845241943079,103.898558450395&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 500 Server Error: Internal Server Error for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40314294041732,103.908316260563&end=1.40228667971123,103.912727352412&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40168217037576,103.891667378516&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40168217037576,103.891667378516&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40168217037576,103.891667378516&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40173289385942,103.891041221089&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40173289385942,103.891041221089&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40173289385942,103.891041221089&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40182753843533,103.893372218499&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40182753843533,103.893372218499&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40182753843533,103.893372218499&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40168217037576,103.891667378516&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40168217037576,103.891667378516&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40168217037576,103.891667378516&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40212735474243,103.891464755643&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40212735474243,103.891464755643&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40212735474243,103.891464755643&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40229542971451,103.890631891929&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40229542971451,103.890631891929&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40229542971451,103.890631891929&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40182753843533,103.893372218499&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40182753843533,103.893372218499&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40182753843533,103.893372218499&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
root - ERROR - time_taken_to_station() encountered 404 Client Error: Not Found for url: https://developers.onemap.sg/privateapi/routingsvc/route?start=1.40168217037576,103.891667378516&end=1.39717019591821,103.889304824196&routeType=pt&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOjEwMjIyLCJ1c2VyX2lkIjoxMDIyMiwiZW1haWwiOiJsaW1zaWVubG9uZ0BnbWFpbC5jb20iLCJmb3JldmVyIjpmYWxzZSwiaXNzIjoiaHR0cDpcL1wvb20yLmRmZS5vbmVtYXAuc2dcL2FwaVwvdjJcL3VzZXJcL3Nlc3Npb24iLCJpYXQiOjE2ODQ1NDI0NDcsImV4cCI6MTY4NDk3NDQ0NywibmJmIjoxNjg0NTQyNDQ3LCJqdGkiOiJiY2FmYmUwNjQyMDQxN2MxMWNmZWE1MDRjNzk3MzhhZiJ9.KzUcAl2DPjpdJ1Io11HNAHz_O1OCJb18cPXLbP9qWIw&date=01-26-2023&time=07:35:00&mode=TRANSIT&maxWalkDistance=1000&numItineraries=1
